"scenario","region","subRegion","sources","x","xLabel","vintage","units","value","aggregate","ghg","sector","classPalette1","classPalette2","origScen","origQuery","origValue","origUnits","origX","class2","class1","classLabel1","classLabel2","param"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",1.16398932,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.175564,"Gg",2055,"industry","CF4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",0.00019190444,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",6.85373e-06,"Tg",2055,"agricultural energy use","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",0.25718683435704,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.00918524408418,"Tg",2055,"alumina","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",8.412084436,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.300431587,"Tg",2055,"building","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",0.043938090812,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.001569217529,"Tg",2055,"chemical energy use","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",0.00260842036,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",9.315787e-05,"Tg",2055,"construction energy use","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",237.528227679477,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",8.48315098855276,"Tg",2055,"crops","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",3.31578829316,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.11842101047,"Tg",2055,"electricity","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",0.0407017157218,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.00145363270435,"Tg",2055,"Fruits","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",0.01895898564,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.00067710663,"Tg",2055,"hydrogen","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",4.2280345070236,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.1510012323937,"Tg",2055,"industry","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",0.31760196188,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.01134292721,"Tg",2055,"iron and steel","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",0.0433965185136,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.0015498756612,"Tg",2055,"Legumes","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",767.2703027024,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",27.4025108108,"Tg",2055,"livestock","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",0.00153725544,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",5.490198e-05,"Tg",2055,"mining energy use","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",0.02014888031436,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.00071960286837,"Tg",2055,"NutsSeeds","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",0.228780666576,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.008170738092,"Tg",2055,"refining","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",0.017246078748304,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.000615931383868,"Tg",2055,"Soybean","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",4.07446358018,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.145516556435,"Tg",2055,"transport","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",240.191616,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",8.578272,"Tg",2055,"urban processes","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",0.03468218647768,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.00123864951706,"Tg",2055,"Vegetables","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",76.813049952,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",21.6070464,"Gg",2055,"building","HFCs","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",0.8919155892105,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.2508904611,"Gg",2055,"industry","HFCs","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",11.2050808262055,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",3.1519214701,"Gg",2055,"urban processes","HFCs","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",9.86059965e-05,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",3.720981e-07,"Tg",2055,"agricultural energy use","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",0.27668166596699,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.001044081758366,"Tg",2055,"alumina","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",0.5278004280525,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.0019916997285,"Tg",2055,"biomass","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",1.44881913,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.005467242,"Tg",2055,"building","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",0.0436028545305,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.0001645390737,"Tg",2055,"chemical energy use","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",0.004198750365,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",1.5844341e-05,"Tg",2055,"construction energy use","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",118.320147024933,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.446491120848805,"Tg",2055,"crops","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",8.6574485845,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.0326696173,"Tg",2055,"electricity","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",10.1067008766961,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.038138493874325,"Tg",2055,"Fruits","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",8.65150099515695,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.03264717356663,"Tg",2055,"industry","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",0.316670427955,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.001194982747,"Tg",2055,"iron and steel","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",36.4407067924021,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.137512101103404,"Tg",2055,"Legumes","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",110.188520359855,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.415805737207,"Tg",2055,"livestock","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",0.00543053105,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",2.049257e-05,"Tg",2055,"mining energy use","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",6.59063847306616,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.024870333860627,"Tg",2055,"NutsSeeds","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",0.16298665029305,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.00061504396337,"Tg",2055,"refining","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",8.14123192582246,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.030721629908764,"Tg",2055,"Soybean","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",4.549174852605,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.017166697557,"Tg",2055,"transport","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",17.5149365,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.0660941,"Tg",2055,"urban processes","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",13.3937458229076,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.050542437067576,"Tg",2055,"Vegetables","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",22.1934235,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.944401,"Gg",2055,"electricity","SF6","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2055,"Year","Vint_2055","GHG emissions (MTCO2eq)",0.00474773085,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.0002020311,"Gg",2055,"industry","SF6","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",0.064672041,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.00582631,"Gg",2060,"industry","C2F6","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",1.096300335,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.1653545,"Gg",2060,"industry","CF4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",0.000124117364,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",4.432763e-06,"Tg",2060,"agricultural energy use","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",0.24663169459194,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.008808274806855,"Tg",2060,"alumina","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",5.8586039316,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.2092358547,"Tg",2060,"building","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",0.027584832968,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.000985172606,"Tg",2060,"chemical energy use","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",0.0022903216,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",8.17972e-05,"Tg",2060,"construction energy use","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",234.851343371073,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",8.38754797753833,"Tg",2060,"crops","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",1.14819322947613,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.041006901052719,"Tg",2060,"electricity","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",0.042336542822,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.0015120193865,"Tg",2060,"Fruits","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",0.03401306216,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.00121475222,"Tg",2060,"hydrogen","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",3.291802015236,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.117564357687,"Tg",2060,"industry","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",0.22514851044,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.00804101823,"Tg",2060,"iron and steel","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",0.0450013226516,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.0016071900947,"Tg",2060,"Legumes","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",777.1628147472,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",27.7558148124,"Tg",2060,"livestock","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",0.00126738934,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",4.5263905e-05,"Tg",2060,"mining energy use","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",0.0205891433566,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.00073532654845,"Tg",2060,"NutsSeeds","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",0.236103004844,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.008432250173,"Tg",2060,"refining","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",0.01777761149794,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.000634914696355,"Tg",2060,"Soybean","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",3.57628382034,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.127724422155,"Tg",2060,"transport","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",209.360256,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",7.477152,"Tg",2060,"urban processes","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",0.03618304140416,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.00129225147872,"Tg",2060,"Vegetables","CH4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",17.85088018809,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",5.021344638,"Gg",2060,"building","HFCs","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",0.8908235116965,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.2505832663,"Gg",2060,"industry","HFCs","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",8.6152079229525,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",2.4234058855,"Gg",2060,"urban processes","HFCs","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",6.37749795e-05,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",2.406603e-07,"Tg",2060,"agricultural energy use","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",0.267983138517465,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.001011257126481,"Tg",2060,"alumina","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",0.6176152132801,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.00233062344634,"Tg",2060,"biomass","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",0.99907732945,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.00377010313,"Tg",2060,"building","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",0.027374381439,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.0001032995526,"Tg",2060,"chemical energy use","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",0.00368670756,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",1.3912104e-05,"Tg",2060,"construction energy use","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",115.975550176571,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.437643585571965,"Tg",2060,"crops","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",2.56249595134067,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.009669796042795,"Tg",2060,"electricity","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",10.2720417363363,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.038762421646552,"Tg",2060,"Fruits","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",5.2555472518696,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.01983225378064,"Tg",2060,"industry","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",0.22547860013,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.000850862642,"Tg",2060,"iron and steel","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",36.9230215670756,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.139332156856889,"Tg",2060,"Legumes","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",111.609472757125,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.421167821725,"Tg",2060,"livestock","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",0.004477196465,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",1.6895081e-05,"Tg",2060,"mining energy use","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",6.5804716667305,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.0248319685537,"Tg",2060,"NutsSeeds","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",0.171026948362,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.0006453847108,"Tg",2060,"refining","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",8.20001663069693,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.030943458983762,"Tg",2060,"Soybean","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",4.358506638165,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.016447194861,"Tg",2060,"transport","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",17.058156,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.0643704,"Tg",2060,"urban processes","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",13.6534388791969,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.051522410864894,"Tg",2060,"Vegetables","N2O","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",17.6076805,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.749263,"Gg",2060,"electricity","SF6","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2060,"Year","Vint_2060","GHG emissions (MTCO2eq)",0.0044722286,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.0001903076,"Gg",2060,"industry","SF6","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2065,"Year","Vint_2065","GHG emissions (MTCO2eq)",0.065576469,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.00590779,"Gg",2065,"industry","C2F6","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2065,"Year","Vint_2065","GHG emissions (MTCO2eq)",1.127509734,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",0.1700618,"Gg",2065,"industry","CF4","ghg","sector","emissGHGByGasGWPAR5"
"Policycosts_1","India","India","Sources",2065,"Year","Vint_2065","GHG emissions (MTCO2eq)",7.3687656e-05,"sum",NA,NA,"pal_all","pal_all","Policycosts_1","nonCO2 emissions by sector",2.631702e-06,"Tg",2065,"agricultural energy use","CH4","ghg","sector","emissGHGByGasGWPAR5"
