"scenario","region","subRegion","param","classLabel","class","xLabel","x","vintage","units","value"
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","industry","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",1323.64301416102
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","industry","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",1208.55804964441
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","International Aviation","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",45.6822666666667
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","International Aviation","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",41.0686892119754
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","International Shipping","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",27.7488566666667
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","International Shipping","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",24.9464262996815
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","iron and steel","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",566.55687518252
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","iron and steel","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",501.426942110387
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","Legumes","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",32.3722322585165
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","Legumes","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",32.3722322585165
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","livestock","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",791.21446776025
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","livestock","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",791.21446776025
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","mining energy use","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",3.87657303668
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","mining energy use","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",3.48616796339464
"Policycosts_1","India","India","emissGHGByResProdGWPAR5","ghg","N2O","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",0.1516013915632
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","N2O","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",337.96163736858
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","N2O","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",337.96163736858
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","natural gas","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",37.258696889555
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","natural gas","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",37.258696889555
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","NutsSeeds","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",6.24744445146731
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","NutsSeeds","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",6.24744445146731
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","refined liquids enduse","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",-0.000296245837814268
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","refining","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",186.071522986092
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","refining","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",50.8444204460374
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","SF6","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",16.57413671255
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","SF6","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",16.57413671255
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","Soybean","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",7.57180793030845
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","Soybean","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",7.57180793030845
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","transport","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",649.574241365799
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","transport","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",588.127477238492
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","urban processes","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",275.95761110286
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","urban processes","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",275.95761110286
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","Vegetables","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",11.8369260676276
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","Vegetables","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",11.8369260676276
"Policycosts_1","India","India",NA,NA,NA,"Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",-1.269896088726
"Policycosts_1","India","India",NA,NA,NA,"Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",-30.9649266666667
"Policycosts_1","India","India",NA,NA,NA,"Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",-5.62201566666667
"Policycosts_1","India","India",NA,NA,NA,"Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",-66.1815
"Policycosts_1","India","India",NA,NA,NA,"Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",-21.76867
"Policycosts_1","India","India",NA,NA,NA,"Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",-34.7797642023333
"Policycosts_1","India","India",NA,NA,NA,"Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",-23.8538621236667
"Policycosts_1","India","India",NA,NA,NA,"Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",-10.4632810076667
"Policycosts_1","India","India",NA,NA,NA,"Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",-242.866927343333
"Policycosts_1","India","India",NA,NA,NA,"Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",-54.0075070333333
"Policycosts_1","India","India",NA,NA,NA,"Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",-7.32600538083333
"Policycosts_1","India","India",NA,NA,NA,"Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",-25.504776
"Policycosts_1","India","India",NA,NA,NA,"Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",-403.468266666667
"Policycosts_1","India","India",NA,NA,NA,"Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",-4.93081966666667
"Policycosts_1","India","India",NA,NA,NA,"Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",-112.9535
"Policycosts_1","India","India",NA,NA,NA,"Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",-63.6083873333333
"Policycosts_1","India","India","emissCO2BySector","ghg","CO2","Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",4.63577123333788
"Policycosts_1","India","India","emissCO2BySectorNoBio","ghg","CO2","Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",4.63577123333788
"Policycosts_1","India","India","emissCO2BySector","ghg","CO2","Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",3549.33234040762
"Policycosts_1","India","India","emissCO2BySectorNoBio","ghg","CO2","Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",3549.33226387822
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","CO2","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",4.63577123333788
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","CO2","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",4.63577123333788
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","LUC","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",4.63577123333788
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","LUC","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",4.63577123333788
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","agricultural energy use","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",0.906778467486667
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","agricultural energy use","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",0.800215496692573
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","alumina","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",54.7978500773674
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","alumina","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",50.4735526541171
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","biomass","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",-594.16010372898
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","biomass","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",0.48809488875345
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","building","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",172.25856431545
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","building","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",161.885944839437
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","C2F6","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",0.061350588
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","C2F6","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",0.061350588
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","CF4","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",1.039519689
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","CF4","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",1.039519689
"Policycosts_1","India","India","emissGHGByResProdGWPAR5","ghg","CH4","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",120.560603296
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","CH4","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",1367.09997108692
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","CH4","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",1367.09997108692
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","chemical energy use","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",13.88091004161
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","chemical energy use","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",13.88091004161
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","chemical feedstocks","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",65.6725666666667
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","chemical feedstocks","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",55.160843600562
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","CO2","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",3549.33234040762
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","CO2","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",3549.33226387822
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","coal","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",53.029090101
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","coal","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",53.029090101
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","construction energy use","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",1.87351583439
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","construction energy use","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",1.60551201418002
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","construction feedstocks","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",-3.12684443546362
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","crops","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",351.036176511462
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","crops","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",351.036176511462
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","crude oil","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",21.9384771491322
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","crude oil","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",21.9384771491322
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","desalinated water","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",2.11938686666667
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","desalinated water","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",1.85433828697225
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","electricity","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",1176.60926848887
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","electricity","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",1114.5072479609
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","Fruits","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",9.65716746469659
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","Fruits","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",9.65716746469659
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","HFCs","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",101.527037486474
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","HFCs","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",101.527037486474
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","hydrogen","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",72.6084330569067
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","hydrogen","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",55.0632960440847
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","industry","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",1363.71504252128
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","industry","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",1241.03968086965
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","International Aviation","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",55.6024333333333
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","International Aviation","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",47.6158127711611
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","International Shipping","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",29.74983
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","International Shipping","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",25.4766116813566
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","iron and steel","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",389.445817574113
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","iron and steel","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",339.769588882795
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","Legumes","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",34.993131013948
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","Legumes","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",34.993131013948
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","livestock","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",842.34234178174
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","livestock","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",842.34234178174
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","mining energy use","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",3.20128308130333
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","mining energy use","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",2.74270483153393
"Policycosts_1","India","India","emissGHGByResProdGWPAR5","ghg","N2O","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",0.13467064555715
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","N2O","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",347.389715967067
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","N2O","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",347.389715967067
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","natural gas","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",45.727706691425
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","natural gas","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",45.727706691425
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","NutsSeeds","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",6.47361840696508
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","NutsSeeds","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",6.47361840696508
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","refined liquids enduse","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",-0.000294938471885438
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","refining","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",222.72563075232
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","refining","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",14.9435758888702
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","SF6","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",19.5143170168
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","SF6","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",19.5143170168
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","Soybean","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",8.00692909164783
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","Soybean","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",8.00692909164783
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","transport","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",693.073963152146
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","transport","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",599.900302592788
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","urban processes","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",275.946359937569
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","urban processes","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",275.946359937569
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","Vegetables","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",12.732083591371
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","Vegetables","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",12.732083591371
"Policycosts_1","India","India",NA,NA,NA,"Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",-2.03658812011982
"Policycosts_1","India","India",NA,NA,NA,"Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",-62.06684
"Policycosts_1","India","India",NA,NA,NA,"Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",-8.35416266666667
"Policycosts_1","India","India",NA,NA,NA,"Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",-72.1361666666667
"Policycosts_1","India","India",NA,NA,NA,"Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",-21.5842366666667
"Policycosts_1","India","India",NA,NA,NA,"Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",-56.4841979313333
"Policycosts_1","India","India",NA,NA,NA,"Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",-44.8473873122
"Policycosts_1","India","India",NA,NA,NA,"Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",-11.1351367468
"Policycosts_1","India","India",NA,NA,NA,"Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",-346.194656243333
"Policycosts_1","India","India",NA,NA,NA,"Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",-80.6386782666667
"Policycosts_1","India","India",NA,NA,NA,"Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",-6.79633061066667
"Policycosts_1","India","India",NA,NA,NA,"Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",-42.7855266666667
"Policycosts_1","India","India",NA,NA,NA,"Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",-438.55834
"Policycosts_1","India","India",NA,NA,NA,"Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",-7.50930033333333
"Policycosts_1","India","India",NA,NA,NA,"Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",-126.6738
"Policycosts_1","India","India",NA,NA,NA,"Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",-85.9032716666667
"Policycosts_1","India","India","emissCO2BySector","ghg","CO2","Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",-4.09444445110365
"Policycosts_1","India","India","emissCO2BySectorNoBio","ghg","CO2","Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",-4.09444445110365
"Policycosts_1","India","India","emissCO2BySector","ghg","CO2","Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",2661.99821822363
"Policycosts_1","India","India","emissCO2BySectorNoBio","ghg","CO2","Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",2661.9982152662
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","CO2","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",-4.09444445110365
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","CO2","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",-4.09444445110365
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","LUC","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",-4.09444445110365
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","LUC","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",-4.09444445110365
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","agricultural energy use","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",0.1243473004365
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","agricultural energy use","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",0.122783847960922
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","alumina","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",56.6307151140551
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","alumina","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",51.5091088477915
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","biomass","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",-713.722080641984
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","biomass","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",0.5278004280525
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","building","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",138.739736518
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","building","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",129.409295233279
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","C2F6","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",0.068621865
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","C2F6","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",0.068621865
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","CF4","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",1.16398932
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","CF4","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",1.16398932
"Policycosts_1","India","India","emissGHGByResProdGWPAR5","ghg","CH4","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",115.52426774
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","CH4","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",1381.57176443752
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","CH4","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",1381.57176443752
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","chemical energy use","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",11.2701464086758
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","chemical energy use","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",11.2701464086758
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","chemical feedstocks","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",70.7908666666667
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","chemical feedstocks","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",58.083054563313
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","ghg","CO2","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",2661.99821822363
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","ghg","CO2","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",2661.9982152662
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","coal","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",42.6996981725
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","coal","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",42.6996981725
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","construction energy use","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",1.717675670725
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","construction energy use","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",1.43744129579902
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","construction feedstocks","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",-3.53542082751662
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","crops","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",355.848374704411
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","crops","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",355.848374704411
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","crude oil","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",22.4005673303646
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","crude oil","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",22.4005673303646
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","desalinated water","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",2.566663
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","desalinated water","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",2.20354923233753
"Policycosts_1","India","India","emissGHGByGasGWPAR5","sector","electricity","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",511.938026427067
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","sector","electricity","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",407.043321765221
